year(Date),FieldOfStudyId,Gender,Authorships
1993.0,144024400,1,14662
2008.0,127413603,0,52405
1989.0,205649164,1,12937
1999.0,86803240,0,95255
1976.0,144024400,1,8334
1991.0,127313418,0,3944
2009.0,142362112,0,17420
1961.0,127413603,1,5617
1911.0,138885662,1,1007
1934.0,86803240,1,2611
1968.0,205649164,0,1243
1947.0,15744967,1,1759
1930.0,127413603,1,2387
1971.0,121332964,0,1135
1896.0,162324750,1,101
1987.0,39432304,0,1938
1919.0,127313418,1,665
1892.0,127413603,1,294
1877.0,138885662,1,332
2020.0,192562407,0,153542
1916.0,41008148,1,942
2021.0,71924100,0,36196
1992.0,205649164,1,14897
1991.0,33923547,1,34094
1997.0,192562407,1,138066
1999.0,95457728,1,11087
1948.0,185592680,1,6958
2015.0,162324750,1,52064
1982.0,71924100,0,25061
1989.0,121332964,0,6075
2018.0,15744967,1,115187
1956.0,15744967,0,1076
1941.0,15744967,1,1579
1963.0,144024400,1,2787
1961.0,144024400,1,2481
1878.0,15744967,1,55
1911.0,142362112,0,308
1939.0,33923547,1,956
1925.0,127413603,1,1835
1947.0,127313418,0,123
1969.0,39432304,0,397
2018.0,15744967,0,113361
1942.0,185592680,0,757
1887.0,205649164,1,400
1815.0,121332964,1,59
2013.0,144133560,1,55873
2003.0,17744445,1,39138
1969.0,17744445,0,2032
2001.0,138885662,1,15361
1969.0,185592680,1,42485
1931.0,95457728,1,1704
1975.0,39432304,1,5019
1950.0,41008148,1,4227
1891.0,127413603,1,253
1865.0,71924100,1,413
1998.0,162324750,0,5482
1914.0,17744445,1,782
1954.0,33923547,1,2040
1900.0,185592680,1,870
1936.0,162324750,0,95
1907.0,86803240,1,789
1874.0,185592680,1,215
1895.0,144024400,1,158
1918.0,185592680,0,140
1922.0,138885662,0,105
1849.0,205649164,1,144
1862.0,144133560,1,18
1898.0,121332964,1,320
1841.0,33923547,1,20
1851.0,121332964,1,64
1851.0,127413603,1,60
1833.0,142362112,0,27
1869.0,95457728,1,238
1838.0,86803240,1,73
1837.0,121332964,1,33
1910.0,17744445,0,74
1877.0,86803240,0,11
1881.0,185592680,0,25
1912.0,17744445,0,205
1841.0,71924100,1,291
1865.0,127313418,1,92
1897.0,71924100,0,69
1942.0,15744967,0,579
1918.0,205649164,0,103
1800.0,15744967,1,26
1902.0,144133560,1,148
1866.0,17744445,1,76
1829.0,142362112,1,292
1929.0,144024400,0,202
1870.0,95457728,0,37
1869.0,144024400,1,33
1883.0,95457728,1,400
1915.0,15744967,1,419
1903.0,95457728,0,98
1849.0,15744967,1,27
1944.0,33923547,1,632
1865.0,41008148,1,53
1827.0,142362112,0,24
1873.0,127313418,0,2
1938.0,39432304,0,60
1884.0,41008148,1,144
1847.0,17744445,1,50
1891.0,162324750,1,94
1840.0,185592680,1,57
1825.0,142362112,1,249
1848.0,205649164,0,9
1958.0,144133560,0,210
1873.0,17744445,1,99
1856.0,95457728,0,20
1838.0,144024400,1,12
,39432304,1,11
1831.0,142362112,1,235
1859.0,138885662,1,141
1871.0,127313418,1,126
1885.0,142362112,0,104
1812.0,185592680,1,15
1939.0,33923547,0,86
1948.0,127413603,0,415
1875.0,121332964,1,59
1874.0,127313418,1,143
1879.0,142362112,0,112
1865.0,144133560,0,2
1862.0,142362112,0,88
1953.0,162324750,0,145
1809.0,95457728,1,113
1855.0,144024400,1,20
1888.0,138885662,0,19
1841.0,138885662,1,97
1874.0,127413603,0,9
1859.0,185592680,1,92
1846.0,205649164,1,121
,144024400,0,60
1834.0,138885662,1,74
1892.0,205649164,0,44
1853.0,17744445,1,78
1831.0,95457728,1,115
1883.0,142362112,0,121
1841.0,205649164,1,91
1870.0,121332964,1,84
1906.0,15744967,0,60
1821.0,205649164,1,54
1918.0,86803240,0,209
1866.0,39432304,1,30
1812.0,138885662,1,54
1904.0,41008148,0,58
1855.0,185592680,1,62
1872.0,41008148,1,109
1907.0,127413603,0,57
1926.0,41008148,0,180
1858.0,144024400,0,6
1863.0,95457728,0,97
1857.0,41008148,1,106
1843.0,39432304,1,18
1821.0,86803240,1,35
1879.0,162324750,1,25
1906.0,121332964,0,18
1841.0,121332964,0,1
1834.0,121332964,1,29
1876.0,142362112,0,83
1898.0,138885662,0,44
1826.0,142362112,0,24
1815.0,138885662,1,120
1817.0,205649164,1,27
1959.0,162324750,0,151
1928.0,121332964,0,100
1870.0,144024400,1,30
1901.0,95457728,0,111
1852.0,71924100,0,10
1817.0,138885662,1,82
1858.0,121332964,0,3
1834.0,144133560,1,10
1941.0,162324750,0,96
1830.0,185592680,0,2
1937.0,39432304,0,57
1852.0,185592680,1,55
1911.0,41008148,0,70
1807.0,17744445,1,17
1840.0,71924100,0,6
1835.0,205649164,0,6
1821.0,33923547,1,11
1875.0,17744445,1,114
1890.0,95457728,0,47
1874.0,15744967,1,49
1868.0,95457728,0,39
1876.0,17744445,0,13
1852.0,162324750,1,10
1876.0,39432304,1,35
1899.0,127313418,0,18
1814.0,127413603,1,13
1922.0,205649164,0,152
1844.0,33923547,1,28
1856.0,205649164,0,11
1815.0,41008148,1,23
1915.0,33923547,0,54
1857.0,71924100,0,12
1810.0,185592680,1,7
1831.0,86803240,1,32
1833.0,15744967,1,27
1882.0,205649164,0,21
1847.0,15744967,1,24
1857.0,144024400,1,38
1812.0,127413603,1,15
1801.0,138885662,1,41
1878.0,205649164,0,24
1818.0,41008148,1,15
1838.0,127313418,1,8
1910.0,144133560,0,18
1833.0,127413603,1,41
1887.0,185592680,0,42
1893.0,86803240,0,26
1832.0,162324750,1,8
1945.0,162324750,0,51
1919.0,162324750,0,20
1842.0,95457728,0,4
1811.0,121332964,1,9
1895.0,144133560,0,12
1838.0,127413603,0,4
1819.0,162324750,1,5
1815.0,192562407,1,50
1865.0,144024400,0,5
1820.0,41008148,1,7
1863.0,121332964,1,60
1871.0,95457728,0,31
1811.0,127313418,1,14
1841.0,39432304,1,6
1815.0,142362112,0,14
1811.0,185592680,1,9
1877.0,127313418,0,3
1831.0,205649164,0,3
1805.0,86803240,1,13
1853.0,121332964,0,4
1897.0,127313418,0,15
1861.0,71924100,0,38
1852.0,39432304,1,13
1873.0,144133560,1,15
1801.0,71924100,1,10
1838.0,86803240,0,1
1837.0,185592680,0,7
1859.0,138885662,0,7
1831.0,162324750,1,5
1840.0,15744967,0,4
1826.0,39432304,1,4
1862.0,17744445,0,4
1803.0,15744967,1,13
1802.0,127313418,1,6
1865.0,71924100,0,12
1897.0,41008148,0,16
1811.0,33923547,1,10
1901.0,33923547,0,17
1823.0,39432304,1,1
1918.0,144133560,0,17
1828.0,86803240,1,37
1854.0,121332964,0,3
1839.0,15744967,0,2
1875.0,144024400,0,4
1821.0,71924100,0,2
1865.0,86803240,0,2
1826.0,138885662,0,2
1844.0,95457728,0,13
1827.0,138885662,0,4
1853.0,86803240,0,1
1835.0,138885662,0,3
1812.0,33923547,1,3
1841.0,86803240,0,2
1849.0,185592680,0,7
1804.0,39432304,1,1
1850.0,144024400,0,1
1803.0,144133560,1,1
1846.0,121332964,0,5
1870.0,121332964,0,6
1853.0,144024400,0,1
1824.0,185592680,1,4
1804.0,162324750,1,1
1818.0,41008148,0,2
1890.0,121332964,0,4
1812.0,17744445,0,2
1802.0,17744445,0,1
1840.0,33923547,0,2
1881.0,121332964,0,2
1859.0,185592680,0,1
1893.0,162324750,0,7
1825.0,121332964,0,1
1836.0,144133560,1,5
1853.0,15744967,0,1
1827.0,144024400,0,1
1883.0,15744967,0,2
1833.0,127413603,0,1
1810.0,144024400,1,2
1817.0,205649164,0,3
1864.0,192562407,0,2
1820.0,127413603,0,1
1877.0,33923547,0,1
1838.0,192562407,0,1
1821.0,127413603,0,2
1841.0,144133560,0,1
1812.0,144133560,0,1
1834.0,15744967,0,1
1815.0,192562407,0,1
1827.0,121332964,0,1
1836.0,144133560,0,1
1853.0,41008148,0,1
2013.0,33923547,1,127561
2009.0,205649164,1,52811
2002.0,71924100,1,259830
1980.0,33923547,0,2200
1981.0,127313418,1,11762
2001.0,144024400,1,22561
1962.0,138885662,1,4395
1988.0,95457728,0,3918
2005.0,39432304,1,36679
2001.0,95457728,0,5119
1975.0,95457728,1,8650
1968.0,121332964,1,10361
1933.0,144024400,1,689
1910.0,127413603,1,906
1926.0,185592680,1,3563
1941.0,192562407,1,2986
1935.0,144024400,1,759
2018.0,33923547,0,31627
1947.0,39432304,0,112
1933.0,127313418,1,1185
1895.0,17744445,1,267
1870.0,86803240,1,170
1949.0,127413603,0,426
1845.0,95457728,1,194
1935.0,205649164,0,254
2021.0,15744967,0,8144
2006.0,15744967,1,71174
1961.0,185592680,0,4350
1987.0,17744445,1,20702
1970.0,15744967,1,15091
1986.0,86803240,1,69318
1979.0,185592680,1,85610
2018.0,41008148,1,396267
2009.0,121332964,0,41423
2009.0,138885662,1,23778
1969.0,127413603,1,14464
1996.0,33923547,0,10263
1978.0,121332964,1,16963
2000.0,162324750,0,7144
1974.0,86803240,0,9863
1956.0,144133560,1,1227
1804.0,95457728,1,74
1947.0,95457728,1,2321
1968.0,138885662,0,779
1943.0,144024400,1,738
1974.0,33923547,0,1355
1976.0,162324750,0,826
1929.0,127413603,1,2126
1969.0,33923547,0,835
1882.0,121332964,1,137
1910.0,205649164,1,865
1927.0,138885662,0,174
1900.0,15744967,0,65
1935.0,17744445,0,278
1903.0,41008148,1,559
1889.0,39432304,1,82
1885.0,121332964,0,11
1935.0,138885662,1,1801
1983.0,144133560,0,1805
1990.0,192562407,0,15524
1971.0,95457728,1,7916
1984.0,86803240,1,60026
1998.0,127413603,0,16247
2000.0,205649164,1,24449
1886.0,142362112,0,114
1958.0,127313418,1,3240
1972.0,17744445,0,2667
1940.0,39432304,1,618
1902.0,144133560,0,15
2016.0,121332964,0,57762
1851.0,144024400,1,22
1849.0,127413603,1,65
1891.0,185592680,1,555
1826.0,71924100,1,27
1926.0,15744967,0,339
1883.0,121332964,1,137
2004.0,144024400,0,18509
2009.0,185592680,0,154985
1997.0,41008148,0,22967
1997.0,127313418,1,23407
2010.0,192562407,0,106938
2007.0,205649164,0,22457
2005.0,127413603,0,38328
1992.0,41008148,1,64129
1997.0,185592680,0,78841
1978.0,33923547,1,15050
2001.0,121332964,1,92982
1963.0,121332964,0,619
1986.0,138885662,0,2513
1978.0,17744445,0,4552
2003.0,95457728,1,12908
1993.0,127313418,1,19231
1842.0,205649164,1,130
1933.0,144133560,1,669
1843.0,142362112,1,296
1964.0,127313418,1,4743
1929.0,86803240,1,2165
2017.0,192562407,0,174396
1803.0,142362112,1,182
1898.0,41008148,1,349
1958.0,192562407,0,1004
1948.0,192562407,0,433
1893.0,95457728,1,560
2008.0,142362112,1,34908
1978.0,71924100,1,54537
1963.0,185592680,0,5158
2011.0,39432304,0,28686
1992.0,205649164,0,5390
2006.0,144024400,0,22034
1969.0,162324750,0,446
1956.0,39432304,0,190
1995.0,185592680,0,70686
1974.0,39432304,1,4565
1914.0,192562407,1,1016
1968.0,95457728,0,1487
1955.0,17744445,1,3588
1952.0,144133560,1,1136
1959.0,39432304,1,2604
1929.0,17744445,1,1444
1878.0,86803240,1,234
1938.0,33923547,1,900
1913.0,33923547,1,381
1844.0,95457728,1,215
2003.0,192562407,1,197584
1996.0,192562407,1,130993
1992.0,185592680,1,155827
1883.0,142362112,1,956
1946.0,86803240,1,2420
1992.0,71924100,0,62671
1991.0,121332964,1,41252
2004.0,138885662,1,18659
1986.0,121332964,1,29745
1922.0,185592680,0,332
1953.0,192562407,1,9281
1993.0,33923547,0,7301
1921.0,39432304,1,950
1964.0,121332964,1,7191
1995.0,127313418,0,5183
1976.0,95457728,0,2476
1937.0,142362112,1,3133
1929.0,138885662,1,1834
1904.0,33923547,0,36
1959.0,142362112,0,1272
1921.0,33923547,1,470
1883.0,127313418,1,141
1925.0,86803240,0,336
1922.0,15744967,0,201
1871.0,41008148,1,123
1911.0,71924100,0,239
1877.0,142362112,0,90
1856.0,127313418,1,47
1989.0,205649164,0,4599
1949.0,192562407,1,6684
1978.0,15744967,1,21466
1969.0,192562407,0,2232
1975.0,41008148,1,13478
1953.0,86803240,0,1562
1939.0,127413603,1,7595
2015.0,205649164,1,68638
1918.0,17744445,1,865
1930.0,127313418,1,1444
1899.0,17744445,1,348
1913.0,71924100,1,3532
1964.0,17744445,0,939
1963.0,15744967,0,1760
1935.0,121332964,1,1073
1893.0,185592680,0,33
1974.0,121332964,0,1393
1873.0,185592680,1,194
1958.0,205649164,0,527
1840.0,17744445,1,34
2014.0,15744967,1,123363
2008.0,17744445,1,56596
1967.0,86803240,0,4730
1987.0,121332964,1,32102
2014.0,162324750,0,22560
2010.0,15744967,1,99151
1985.0,127413603,0,5314
1951.0,127413603,1,3460
1948.0,71924100,1,9549
1986.0,95457728,1,11413
1976.0,33923547,0,1507
1913.0,205649164,0,127
1824.0,142362112,1,218
1955.0,15744967,0,1039
1854.0,95457728,1,237
1945.0,162324750,1,453
1967.0,39432304,0,326
1913.0,192562407,0,73
2021.0,185592680,1,26564
1999.0,142362112,1,22563
1963.0,86803240,1,9784
1984.0,33923547,1,20920
1954.0,142362112,1,5219
1952.0,127313418,1,2363
1970.0,86803240,1,20574
1947.0,162324750,0,69
1926.0,95457728,1,1265
1974.0,162324750,0,647
1894.0,138885662,1,537
1950.0,71924100,0,2640
1969.0,127313418,0,682
1935.0,39432304,1,552
1857.0,138885662,1,167
1914.0,71924100,1,3268
1919.0,39432304,1,621
1833.0,71924100,1,173
1827.0,142362112,1,229
1907.0,192562407,1,695
1873.0,121332964,1,104
1913.0,95457728,0,152
1908.0,39432304,0,30
1923.0,144024400,1,465
1904.0,86803240,0,95
1863.0,205649164,1,194
1999.0,127413603,0,17791
2010.0,185592680,1,270378
2011.0,192562407,1,276490
2004.0,192562407,1,213313
1975.0,138885662,0,1376
2006.0,162324750,0,12960
2003.0,138885662,1,17118
1950.0,142362112,1,4681
2005.0,142362112,0,13361
2012.0,185592680,0,173588
2007.0,95457728,0,6920
1969.0,15744967,1,13435
1973.0,41008148,1,10996
2014.0,95457728,1,16720
1965.0,33923547,1,5268
1874.0,205649164,1,288
1971.0,185592680,0,10807
1925.0,71924100,1,5212
1902.0,17744445,1,331
1938.0,127313418,1,1102
1897.0,127313418,1,259
1931.0,192562407,0,262
2019.0,205649164,1,43857
1905.0,15744967,1,272
1803.0,127313418,1,5
1920.0,142362112,0,315
2004.0,86803240,1,200867
2003.0,17744445,0,19238
1971.0,15744967,1,16096
2016.0,144024400,1,43997
1959.0,17744445,0,626
1949.0,17744445,1,2925
2007.0,121332964,0,36757
1976.0,127413603,0,2884
1999.0,142362112,0,9375
1995.0,39432304,0,4690
1994.0,127313418,0,4751
1974.0,205649164,0,1744
1957.0,144133560,1,1316
1933.0,41008148,1,2110
1925.0,15744967,1,822
1866.0,71924100,1,415
1957.0,144024400,0,406
1887.0,41008148,1,201
1847.0,142362112,1,338
1825.0,138885662,1,50
1865.0,86803240,1,125
1901.0,41008148,1,516
2009.0,127413603,1,180043
1987.0,71924100,1,108874
2007.0,205649164,1,43713
1996.0,33923547,1,48027
1995.0,121332964,1,57874
1977.0,127413603,1,33142
1983.0,33923547,0,2670
1979.0,192562407,1,44097
1960.0,17744445,0,720
1954.0,86803240,1,5318
1984.0,205649164,0,3959
1981.0,138885662,1,10368
1971.0,15744967,0,5522
1970.0,33923547,1,9756
1847.0,205649164,1,132
1929.0,15744967,1,1182
1962.0,142362112,0,1537
1902.0,138885662,1,663
1937.0,41008148,1,1472
1954.0,162324750,1,1112
1933.0,205649164,1,1255
1978.0,121332964,0,1870
1914.0,127413603,0,146
1975.0,127313418,0,934
1933.0,33923547,1,838
1970.0,144024400,0,1641
1856.0,39432304,1,15
1876.0,86803240,1,207
1904.0,127313418,1,393
1848.0,95457728,1,242
1917.0,127313418,1,568
1837.0,205649164,1,77
2009.0,185592680,1,254158
1993.0,95457728,0,3943
2013.0,127313418,1,58522
1993.0,41008148,1,69956
1945.0,185592680,1,4358
2003.0,15744967,0,43910
1999.0,138885662,0,4393
1979.0,205649164,1,10761
1989.0,142362112,0,7429
1955.0,39432304,1,2190
1965.0,138885662,1,5075
1942.0,95457728,1,2148
1968.0,95457728,1,6960
1883.0,41008148,1,153
1932.0,138885662,0,187
1967.0,144024400,0,800
1936.0,17744445,1,1825
1929.0,192562407,1,4161
2017.0,39432304,0,45521
1910.0,144133560,1,259
1851.0,142362112,0,60
1911.0,192562407,1,880
1962.0,33923547,0,321
1923.0,121332964,1,775
1858.0,138885662,1,155
1966.0,162324750,0,241
1967.0,162324750,0,294
2020.0,138885662,0,5964
2009.0,121332964,1,132349
1993.0,15744967,1,33226
1998.0,138885662,1,13448
1980.0,86803240,0,16629
1953.0,127313418,1,2619
2001.0,138885662,0,5076
1943.0,71924100,1,6601
1966.0,41008148,1,9679
1985.0,192562407,1,61694
1965.0,17744445,0,1027
1894.0,17744445,1,268
1937.0,17744445,0,331
1955.0,71924100,0,3081
1985.0,127313418,0,2559
1937.0,144024400,1,822
1913.0,121332964,1,452
1951.0,144024400,0,321
1881.0,15744967,1,79
1889.0,205649164,0,32
1840.0,86803240,1,86
2010.0,205649164,1,56990
1996.0,39432304,1,18142
1997.0,144024400,0,10687
2011.0,127313418,1,46161
2015.0,86803240,0,255162
2011.0,95457728,0,8345
1983.0,95457728,1,10496
1982.0,121332964,1,22036
1890.0,142362112,1,1191
1949.0,185592680,1,8190
1967.0,127413603,1,8941
1941.0,121332964,1,892
1973.0,192562407,1,24295
1934.0,142362112,0,558
1838.0,142362112,1,325
1967.0,95457728,0,1326
1910.0,205649164,0,131
1950.0,185592680,0,1779
1850.0,121332964,1,69
1907.0,95457728,1,836
1915.0,41008148,1,984
1933.0,17744445,0,297
1902.0,144024400,1,176
1851.0,15744967,1,34
1845.0,17744445,1,58
2012.0,144024400,1,42646
2010.0,95457728,1,19217
2007.0,144024400,1,33939
1999.0,86803240,1,152607
1996.0,41008148,1,91094
1984.0,17744445,0,5757
1960.0,121332964,1,4937
1957.0,205649164,1,2756
1926.0,95457728,0,257
1927.0,17744445,0,186
1888.0,185592680,1,527
1892.0,185592680,1,466
1970.0,162324750,0,594
1974.0,39432304,0,498
1928.0,86803240,0,462
1865.0,127413603,1,128
1846.0,142362112,1,357
1923.0,95457728,0,196
1949.0,162324750,0,95
1937.0,162324750,0,78
1817.0,71924100,1,42
1844.0,185592680,1,90
1898.0,121332964,0,21
1953.0,205649164,0,454
1800.0,142362112,0,83
1956.0,144024400,0,437
1928.0,17744445,0,225
1930.0,41008148,0,203
1894.0,39432304,1,103
1931.0,33923547,0,101
1931.0,41008148,0,206
1892.0,162324750,1,78
1810.0,142362112,1,190
1938.0,138885662,0,199
1948.0,205649164,0,306
1865.0,17744445,0,15
1912.0,205649164,0,223
1824.0,95457728,1,94
1845.0,127313418,1,85
1866.0,205649164,1,203
1827.0,127413603,1,44
1896.0,127313418,1,272
1907.0,144133560,0,17
1877.0,192562407,1,46
1822.0,17744445,1,23
1816.0,142362112,1,198
1896.0,185592680,0,27
1908.0,33923547,0,30
1876.0,144024400,1,25
1840.0,95457728,1,204
1948.0,121332964,0,190
1946.0,33923547,0,89
1822.0,205649164,1,52
1837.0,95457728,1,136
1870.0,185592680,1,149
1864.0,17744445,1,124
1823.0,71924100,1,56
1856.0,33923547,1,62
1910.0,15744967,0,96
1892.0,121332964,1,199
1945.0,205649164,0,272
1861.0,86803240,1,115
1869.0,15744967,1,61
1901.0,33923547,1,241
1823.0,142362112,0,28
1921.0,192562407,0,163
1924.0,95457728,0,265
1839.0,144133560,1,10
1898.0,15744967,0,22
1888.0,144024400,1,52
1911.0,205649164,0,90
1900.0,71924100,0,142
1865.0,192562407,1,25
1852.0,86803240,1,108
1845.0,138885662,1,117
1875.0,41008148,1,106
1872.0,95457728,0,34
1828.0,127413603,0,3
1865.0,205649164,0,10
1935.0,121332964,0,79
1948.0,39432304,0,128
1857.0,86803240,1,109
1911.0,33923547,0,26
1923.0,138885662,0,110
1870.0,33923547,0,3
1908.0,71924100,0,153
1823.0,185592680,1,7
1944.0,121332964,0,68
1820.0,17744445,1,31
1933.0,162324750,0,70
1864.0,39432304,0,2
1814.0,33923547,1,10
1902.0,41008148,0,55
1838.0,41008148,1,27
1858.0,121332964,1,105
1930.0,33923547,0,79
1873.0,95457728,0,51
1856.0,142362112,0,41
1904.0,144133560,1,130
1839.0,33923547,1,26
1809.0,185592680,1,15
1843.0,17744445,1,28
1825.0,192562407,1,8
1858.0,86803240,0,3
1865.0,121332964,1,49
1888.0,144133560,1,39
1835.0,86803240,1,46
1944.0,41008148,0,167
1892.0,185592680,0,28
1914.0,33923547,0,38
1846.0,127413603,1,58
1884.0,192562407,1,68
1898.0,71924100,0,87
1871.0,121332964,1,90
1830.0,127413603,1,67
1858.0,33923547,1,37
1813.0,71924100,1,34
1929.0,33923547,0,82
1844.0,144133560,1,10
1826.0,17744445,1,20
1871.0,162324750,1,10
1822.0,127313418,1,18
1872.0,144024400,0,7
1841.0,138885662,0,11
1855.0,127313418,1,53
1871.0,17744445,0,21
1902.0,127413603,0,54
1870.0,39432304,1,20
1834.0,86803240,1,52
1864.0,144024400,1,19
1891.0,33923547,1,139
1897.0,15744967,0,31
1871.0,71924100,0,24
1817.0,144024400,1,5
1907.0,121332964,0,48
1840.0,144133560,1,3
1856.0,144024400,1,23
1912.0,144024400,0,48
1877.0,144024400,1,24
1816.0,205649164,1,42
1890.0,86803240,0,24
1899.0,15744967,0,55
1841.0,205649164,0,4
1830.0,185592680,1,20
1862.0,15744967,1,25
1830.0,41008148,1,18
1915.0,39432304,0,30
1863.0,205649164,0,19
1881.0,95457728,0,36
1820.0,138885662,1,60
1823.0,17744445,1,22
1830.0,15744967,1,23
1830.0,121332964,1,39
1885.0,162324750,0,3
1853.0,17744445,0,3
1896.0,144024400,0,16
1840.0,33923547,1,23
1906.0,33923547,0,24
1842.0,185592680,1,52
1908.0,192562407,0,61
1864.0,205649164,0,20
1832.0,95457728,0,15
1918.0,162324750,0,24
1900.0,144133560,0,15
1866.0,33923547,0,6
1800.0,86803240,1,41
1826.0,86803240,1,17
1824.0,15744967,1,17
1803.0,144024400,1,4
1861.0,95457728,0,47
1821.0,127413603,1,13
1871.0,144024400,1,23
1828.0,142362112,0,23
1837.0,162324750,1,8
1817.0,121332964,0,1
1843.0,144024400,1,15
1816.0,41008148,1,27
1870.0,192562407,1,45
1874.0,71924100,0,21
1863.0,71924100,0,19
1847.0,121332964,1,22
1806.0,138885662,0,4
1814.0,41008148,1,15
1854.0,205649164,0,12
1849.0,192562407,1,20
1842.0,144024400,0,3
1858.0,15744967,1,47
1815.0,127313418,1,42
1868.0,41008148,0,2
1887.0,144024400,0,5
1845.0,95457728,0,17
1894.0,41008148,0,12
1870.0,17744445,0,6
1829.0,127413603,1,38
1894.0,121332964,0,11
1876.0,205649164,0,7
1839.0,121332964,0,2
1890.0,144024400,0,6
1814.0,144133560,1,3
,205649164,0,40
1836.0,39432304,1,5
1835.0,142362112,0,27
1818.0,15744967,0,7
1816.0,144133560,1,2
1854.0,144133560,1,12
1814.0,192562407,1,11
1812.0,205649164,0,3
1835.0,15744967,1,25
1898.0,192562407,0,13
1873.0,33923547,0,6
1829.0,15744967,1,19
1840.0,162324750,1,13
1813.0,144024400,1,7
1901.0,121332964,0,24
1858.0,205649164,0,13
1845.0,33923547,1,20
1876.0,121332964,0,3
1884.0,144133560,0,3
1800.0,205649164,0,9
1819.0,185592680,1,9
1833.0,192562407,1,17
1890.0,15744967,0,16
1860.0,144024400,0,1
1863.0,17744445,0,3
1815.0,95457728,0,10
1906.0,39432304,0,14
1863.0,127313418,0,1
1836.0,205649164,0,4
1807.0,127413603,0,2
1837.0,15744967,1,19
1870.0,144024400,0,3
1878.0,127413603,0,9
1856.0,86803240,0,4
1877.0,205649164,0,19
1836.0,39432304,0,1
1801.0,121332964,1,9
1847.0,185592680,0,3
1872.0,41008148,0,3
1842.0,127313418,0,1
1854.0,127413603,0,2
1868.0,86803240,0,2
1887.0,39432304,0,2
1854.0,41008148,0,2
,33923547,0,4
1877.0,39432304,0,1
1852.0,127413603,0,5
1857.0,41008148,0,4
1856.0,41008148,0,1
1866.0,127313418,0,2
1801.0,127313418,1,5
1846.0,86803240,0,1
1816.0,39432304,1,1
1852.0,144024400,0,1
1851.0,127313418,0,1
1820.0,95457728,0,6
1813.0,71924100,0,1
1881.0,15744967,0,3
1870.0,41008148,0,2
1848.0,127313418,0,2
1817.0,144024400,0,1
1860.0,127313418,0,2
1813.0,144133560,1,1
1808.0,144133560,1,1
1803.0,185592680,0,1
1827.0,205649164,0,4
1868.0,121332964,0,1
1824.0,144133560,0,1
1812.0,138885662,0,2
1824.0,17744445,0,2
1885.0,144133560,0,2
1842.0,162324750,0,1
1855.0,86803240,0,4
1874.0,127313418,0,1
1859.0,192562407,0,1
1810.0,205649164,0,3
1812.0,15744967,0,1
1809.0,17744445,0,2
1808.0,138885662,0,3
1867.0,86803240,0,1
1823.0,144024400,1,1
1866.0,41008148,0,1
1831.0,144024400,0,1
2011.0,142362112,0,19267
1994.0,138885662,1,13104
2008.0,15744967,0,74390
1989.0,95457728,1,11016
1915.0,138885662,1,785
1978.0,127313418,0,1245
1984.0,205649164,1,11968
1926.0,127413603,1,1852
1979.0,144024400,0,3240
1963.0,144133560,1,2001
1984.0,33923547,0,2886
1952.0,86803240,0,1311
1977.0,162324750,0,977
1949.0,71924100,0,2034
1881.0,17744445,1,120
1849.0,138885662,1,143
1877.0,86803240,1,231
1892.0,86803240,1,394
1948.0,121332964,1,1702
1881.0,127313418,1,143
1914.0,205649164,0,125
1937.0,142362112,0,660
1935.0,185592680,0,700
1996.0,71924100,1,179607
2005.0,144024400,0,20634
1997.0,86803240,0,82629
2004.0,95457728,1,13446
2003.0,162324750,0,9702
1932.0,71924100,0,1276
1973.0,95457728,1,8691
1980.0,144133560,1,6393
1963.0,33923547,1,4251
1943.0,95457728,1,2364
1980.0,138885662,0,1891
1987.0,121332964,0,4916
1927.0,144133560,1,566
1898.0,127413603,1,307
1828.0,95457728,1,102
1908.0,17744445,1,577
1862.0,71924100,1,387
1945.0,17744445,1,2022
1878.0,205649164,1,308
2016.0,127413603,0,70612
1920.0,205649164,0,133
1935.0,71924100,1,7215
1852.0,17744445,1,71
1893.0,33923547,0,9
1946.0,33923547,1,776
1850.0,86803240,1,84
1955.0,39432304,0,140
2009.0,39432304,1,49585
1976.0,192562407,1,34257
2009.0,192562407,1,242137
2013.0,86803240,0,245897
2011.0,71924100,0,378707
2005.0,205649164,1,38026
1973.0,33923547,1,12032
2016.0,185592680,1,265401
1963.0,95457728,1,5487
1936.0,86803240,1,2815
2019.0,144133560,0,39076
1836.0,95457728,1,175
1925.0,205649164,1,1163
1958.0,142362112,0,1305
1907.0,71924100,1,2496
1959.0,192562407,0,1102
1924.0,71924100,1,5148
1909.0,185592680,1,1530
1924.0,33923547,1,525
1949.0,144024400,1,1250
1829.0,71924100,1,144
1913.0,41008148,0,71
2018.0,144024400,0,35474
1869.0,86803240,1,158
2020.0,17744445,0,34888
2021.0,33923547,1,7431
2013.0,15744967,1,120173
1971.0,144024400,1,6766
1975.0,15744967,1,18397
1985.0,33923547,1,22222
2008.0,162324750,1,43801
1970.0,127413603,1,15389
2001.0,205649164,0,11312
1974.0,144024400,1,7699
1966.0,33923547,1,6081
1976.0,185592680,0,16070
1952.0,144024400,1,1597
1984.0,144024400,0,4221
1933.0,86803240,0,596
1934.0,127313418,1,1003
1914.0,205649164,1,827
2017.0,205649164,1,55152
1963.0,127413603,0,799
1916.0,205649164,1,835
2020.0,144133560,1,67055
1837.0,17744445,1,55
1928.0,205649164,1,1193
1976.0,144133560,0,910
1959.0,185592680,0,3535
