AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
536565132,4.6186662e-05,1.5415673e-05,4458.4785,13644.0,2106.3481,3848.0,1,13216,347,341,10148,2016-06-24,Irving M. Klotz
2615931532,4.602817e-05,1.5048295e-05,3881.3699,9203.0,19.25,55.0,1,12530,57,57,24682,2017-05-26,Lars Onsager
2142685461,4.6001373e-05,1.439944e-05,3439.0183,9247.0,2059.6294,2903.0,-1,12507,872,829,21575,2016-06-24,Choh Hao Li
2305756404,4.561785e-05,1.1742838e-05,1299.7269,4481.0,0.0,0.0,-1,13513,11,11,3319,2016-06-24,A. J. P. Martin
2112697930,4.5617617e-05,1.44317355e-05,4742.041,14617.0,1131.4868,2753.0,1,12861,324,322,25626,2016-06-24,Ignacio Tinoco
2136261771,4.545206e-05,1.9156234e-05,4325.961,29291.0,225.58333,326.0,-1,12650,135,134,22244,2016-06-24,Paul H. Emmett
3049453696,4.543439e-05,2.0398627e-05,3859.8823,11860.0,140.28055,333.0,-1,12966,59,55,16104,2020-08-21,John R. Vane
2607657481,4.526575e-05,1.2560633e-05,2680.0027,5609.0,106.833336,116.0,1,13529,106,102,6393,2017-05-05,Maurice L. Huggins
2676842372,4.524486e-05,1.820168e-05,5672.3833,22694.0,642.4694,1722.0,1,13105,75,74,16610,2017-06-30,Gerald D. Fasman
1894672207,4.4966524e-05,1.9936055e-05,9466.212,38551.0,4724.9297,11308.0,1,12139,910,864,53445,2016-06-24,Gabor A. Somorjai
2153506052,4.480005e-05,1.586932e-05,4969.4814,19091.0,1645.9108,3814.0,1,12262,879,852,32068,2016-06-24,Stuart A. Rice
